session_id,event_index,step_id,step_type,text_id,question_number,aoi_category,aoi_code,start_offset_ms,stop_offset_ms,duration_ms
S026,2427,T26_Q2,question,T26,2,source_text,A015,675694,675798,104
S026,2428,T26_Q2,question,T26,2,source_text,A001,675914,676031,117
S026,2429,T26_Q2,question,T26,2,source_text,A001,676148,676265,117
S026,2430,T26_Q2,question,T26,2,source_text,A006,676380,676481,101
S026,2431,T26_Q2,question,T26,2,source_text,A004,676580,676679,99
S026,2432,T26_Q2,question,T26,2,source_text,A014,676799,676932,133
S026,2433,T26_Q2,question,T26,2,source_text,A001,677048,677181,133
S026,2434,T26_Q2,question,T26,2,source_text,A004,677300,677431,131
S026,2435,T26_Q2,question,T26,2,source_text,A004,677535,677637,102
S026,2436,T26_Q2,question,T26,2,source_text,A006,677738,677840,102
S026,2437,T26_Q2,question,T26,2,source_text,A006,677944,678042,98
S026,2438,T26_Q2,question,T26,2,source_text,A001,678146,678245,99
S026,2439,T26_Q2,question,T26,2,source_text,A003,678381,678499,118
S026,2440,T26_Q2,question,T26,2,source_text,A001,678648,678754,106
S026,2441,T26_Q2,question,T26,2,source_text,A004,678854,678954,100
S026,2442,T26_Q2,question,T26,2,source_text,A004,679058,679162,104
S026,2443,T26_Q2,question,T26,2,unassigned,,679298,679431,133
S026,2444,T26_Q2,question,T26,2,source_text,A016,679565,679715,150
S026,2445,T26_Q2,question,T26,2,source_text,A004,679847,679947,100
S026,2446,T26_Q2,question,T26,2,source_text,A006,680047,680182,135
S026,2447,T26_Q2,question,T26,2,source_text,A001,680303,680405,102
S026,2448,T26_Q2,question,T26,2,source_text,A016,680508,680609,101
S026,2449,T26_Q2,question,T26,2,source_text,A001,680709,680806,97
S026,2450,T26_Q2,question,T26,2,source_text,A001,680903,681002,99
S026,2451,T26_Q2,question,T26,2,source_text,A014,681101,681201,100
S026,2452,T26_Q2,question,T26,2,source_text,A006,681332,681397,65
S026,2453,T26_Q2,question,T26,2,source_text,A017,681526,681628,102
S026,2454,T26_Q2,question,T26,2,source_text,A006,681730,681829,99
S026,2455,T26_Q2,question,T26,2,source_text,A006,681949,682080,131
S026,2456,T26_Q2,question,T26,2,source_text,A004,682198,682331,133
S026,2457,T26_Q2,question,T26,2,source_text,A015,682430,682581,151
S026,2458,T26_Q2,question,T26,2,source_text,A003,682730,682830,100
S026,2459,T26_Q2,question,T26,2,source_text,A001,682945,683045,100
S026,2460,T26_Q2,question,T26,2,source_text,A001,683164,683299,135
S026,2461,T26_Q2,question,T26,2,source_text,A006,683414,683564,150
S026,2462,T26_Q2,question,T26,2,source_text,A007,683680,683778,98
S026,2463,T26_Q2,question,T26,2,source_text,A004,683876,683974,98
S026,2464,T26_Q2,question,T26,2,source_text,A012,684071,684171,100
S026,2465,T26_Q2,question,T26,2,source_text,A005,684270,684372,102
S026,2466,T26_Q2,question,T26,2,source_text,A006,684473,684575,102
S026,2467,T26_Q2,question,T26,2,source_text,A006,684675,684778,103
S026,2468,T26_Q2,question,T26,2,source_text,A006,684878,684977,99
S026,2469,T26_Q2,question,T26,2,source_text,A006,685097,685195,98
S026,2470,T26_Q2,question,T26,2,source_text,A004,685313,685463,150
S026,2471,T26_Q2,question,T26,2,source_text,A012,685597,685714,117
S026,2472,T26_Q2,question,T26,2,source_text,A004,685831,685945,114
S026,2473,T26_Q2,question,T26,2,source_text,A004,686045,686164,119
S026,2474,T26_Q2,question,T26,2,source_text,A016,686281,686414,133
S026,2475,T26_Q2,question,T26,2,source_text,A004,686511,686612,101
S026,2476,T26_Q2,question,T26,2,source_text,A004,686731,686862,131
S026,2477,T26_Q2,question,T26,2,source_text,A017,687014,687147,133
S026,2478,T26_Q2,question,T26,2,source_text,A006,687281,687415,134
S026,2479,T26_Q2,question,T26,2,source_text,A018,687546,687680,134
S026,2480,T26_Q2,question,T26,2,source_text,A014,687813,687932,119
S026,2481,T26_Q2,question,T26,2,source_text,A004,688037,688135,98
S026,2482,T26_Q2,question,T26,2,source_text,A015,688240,688311,71
S026,2483,T26_Q2,question,T26,2,unassigned,,688466,688565,99
S026,2484,T26_Q2,question,T26,2,source_text,A015,688667,688734,67
S026,2485,T26_Q2,question,T26,2,source_text,A012,688869,688971,102
S026,2486,T26_Q2,question,T26,2,source_text,A017,689074,689177,103
S026,2487,T26_Q2,question,T26,2,source_text,A007,689274,689339,65
S026,2488,T26_Q2,question,T26,2,source_text,A016,689477,689578,101
S026,2489,T26_Q2,question,T26,2,source_text,A003,689680,689814,134
S026,2490,T26_Q2,question,T26,2,unassigned,,689912,690027,115
S026,2491,T26_Q2,question,T26,2,unassigned,,690127,690246,119
S026,2492,T26_Q2,question,T26,2,unassigned,,690353,690457,104
S026,2493,T26_Q2,question,T26,2,source_text,A019,690555,690658,103
S026,2494,T26_Q2,question,T26,2,source_text,A002,690758,690859,101
S026,2495,T26_Q2,question,T26,2,source_text,A015,690960,691061,101
S026,2496,T26_Q2,question,T26,2,unassigned,,691164,691296,132
S026,2497,T26_Q2,question,T26,2,unassigned,,691447,691542,95
S026,2498,T26_Q2,question,T26,2,source_text,A018,691643,691743,100
S026,2499,T26_Q2,question,T26,2,source_text,A019,691842,691942,100
S026,2500,T26_Q2,question,T26,2,source_text,A002,692039,692137,98
S026,2501,T26_Q2,question,T26,2,source_text,A020,692236,692332,96
S026,2502,T26_Q2,question,T26,2,source_text,A012,692461,692562,101
S026,2503,T26_Q2,question,T26,2,source_text,A019,692716,692783,67
S026,2504,T26_Q2,question,T26,2,source_text,A001,692895,692995,100
S026,2505,T26_Q2,question,T26,2,source_text,A016,693094,693191,97
S026,2506,T26_Q2,question,T26,2,source_text,A003,693353,693452,99
S026,2507,T26_Q2,question,T26,2,source_text,A015,693551,693648,97
S026,2508,T26_Q2,question,T26,2,source_text,A002,693795,693862,67
S026,2509,T26_Q2,question,T26,2,source_text,A017,693997,694113,116
S026,2510,T26_Q2,question,T26,2,source_text,A014,694213,694311,98
S026,2511,T26_Q2,question,T26,2,source_text,A014,694429,694549,120
S026,2512,T26_Q2,question,T26,2,source_text,A001,694649,694748,99
S026,2513,T26_Q2,question,T26,2,source_text,A016,694853,694954,101
S026,2514,T26_Q2,question,T26,2,source_text,A001,695056,695158,102
S026,2515,T26_Q2,question,T26,2,source_text,A015,695260,695379,119
S026,2516,T26_Q2,question,T26,2,source_text,A015,695495,695630,135
S026,2517,T26_Q2,question,T26,2,source_text,A004,695763,695880,117
S026,2518,T26_Q2,question,T26,2,source_text,A004,696029,696146,117
S026,2519,T26_Q2,question,T26,2,source_text,A004,696279,696416,137
S026,2520,T26_Q2,question,T26,2,source_text,A001,696516,696617,101
S026,2521,T26_Q2,question,T26,2,source_text,A001,696721,696791,70
S026,2522,T26_Q2,question,T26,2,source_text,A004,696927,697026,99
S026,2523,T26_Q2,question,T26,2,source_text,A018,697126,697226,100
S026,2524,T26_Q2,question,T26,2,unassigned,,697323,697419,96
S026,2525,T26_Q2,question,T26,2,unassigned,,697521,697621,100
S026,2526,T26_Q2,question,T26,2,unassigned,,697722,697827,105
S026,2527,T26_Q2,question,T26,2,source_text,A006,697950,698059,109
S026,2528,T26_Q2,question,T26,2,source_text,A007,698172,698249,77
S026,2529,T26_Q2,question,T26,2,source_text,A007,698429,698573,144
S026,2530,T26_Q2,question,T26,2,source_text,A005,698729,698861,132
S026,2531,T26_Q2,question,T26,2,unassigned,,699005,699162,157
S026,2532,T26_Q2,question,T26,2,source_text,A006,699312,699452,140
S026,2533,T26_Q2,question,T26,2,unassigned,,699555,699663,108
S026,2534,T26_Q2,question,T26,2,unassigned,,699785,699889,104
S026,2535,T26_Q2,question,T26,2,question_or_answer,A021,700012,700147,135
S026,2536,T26_Q2,question,T26,2,unassigned,,700295,700412,117
S026,2537,T26_Q2,question,T26,2,source_text,A007,700535,700646,111
S026,2538,T26_Q2,question,T26,2,unassigned,,700779,700894,115
S026,2539,T26_Q2,question,T26,2,source_text,A005,701007,701124,117
S026,2540,T26_Q2,question,T26,2,source_text,A007,701246,701355,109
S026,2541,T26_Q2,question,T26,2,unassigned,,701479,701596,117
S026,2542,T26_Q2,question,T26,2,source_text,A007,701710,701823,113
S026,2543,T26_Q2,question,T26,2,unassigned,,701962,702066,104
S026,2544,T26_Q2,question,T26,2,unassigned,,702206,702273,67
S026,2545,T26_Q2,question,T26,2,unassigned,,702377,702478,101
S026,2546,T26_Q2,question,T26,2,source_text,A005,702636,702758,122
S026,2547,T26_Q2,question,T26,2,source_text,A009,702884,703023,139
S026,2548,T26_Q2,question,T26,2,source_text,A022,703182,703315,133
S026,2549,T26_Q2,question,T26,2,source_text,A023,703467,703599,132
S026,2550,T26_Q2,question,T26,2,source_text,A024,703741,703872,131
S026,2551,T26_Q2,question,T26,2,source_text,A024,704028,704170,142
S026,2552,T26_Q2,question,T26,2,source_text,A025,704311,704462,151
S026,2553,T26_Q2,question,T26,2,source_text,A026,704595,704720,125
S026,2554,T26_Q2,question,T26,2,source_text,A023,704845,704978,133
S026,2555,T26_Q2,question,T26,2,source_text,A006,705111,705247,136
S026,2556,T26_Q2,question,T26,2,source_text,A007,705377,705498,121
S026,2557,T26_Q2,question,T26,2,unassigned,,705600,705706,106
S026,2558,T26_Q2,question,T26,2,unassigned,,705828,705949,121
S026,2559,T26_Q2,question,T26,2,source_text,A006,706053,706158,105
S026,2560,T26_Q2,question,T26,2,source_text,A017,706278,706410,132
S026,2561,T26_Q2,question,T26,2,source_text,A027,706529,706661,132
S026,2562,T26_Q2,question,T26,2,source_text,A026,706877,707017,140
S026,2563,T26_Q2,question,T26,2,source_text,A004,707161,707297,136
S026,2564,T26_Q2,question,T26,2,unassigned,,707441,707582,141
S026,2565,T26_Q2,question,T26,2,unassigned,,707723,707861,138
S026,2566,T26_Q2,question,T26,2,unassigned,,708011,708157,146
S026,2567,T26_Q2,question,T26,2,source_text,A026,708299,708435,136
S026,2568,T26_Q2,question,T26,2,source_text,A019,708578,708732,154
S026,2569,T26_Q2,question,T26,2,source_text,A002,708859,708997,138
S026,2570,T26_Q2,question,T26,2,unassigned,,709135,709277,142
S026,2571,T26_Q2,question,T26,2,unassigned,,709422,709578,156
S026,2572,T26_Q2,question,T26,2,unassigned,,709731,709865,134
S026,2573,T26_Q2,question,T26,2,unassigned,,710002,710144,142
S026,2574,T26_Q2,question,T26,2,unassigned,,710272,710419,147
S026,2575,T26_Q2,question,T26,2,unassigned,,710565,710704,139
S026,2576,T26_Q2,question,T26,2,unassigned,,710859,711007,148
S026,2577,T26_Q2,question,T26,2,source_text,A019,711152,711290,138
S026,2578,T26_Q2,question,T26,2,source_text,A028,711444,711585,141
S026,2579,T26_Q2,question,T26,2,source_text,A025,711794,711894,100
S026,2580,T26_Q2,question,T26,2,source_text,A009,712031,712157,126
S026,2581,T26_Q2,question,T26,2,source_text,A002,712286,712411,125
S026,2582,T26_Q2,question,T26,2,unassigned,,712542,712681,139
S026,2583,T26_Q2,question,T26,2,unassigned,,712823,712981,158
S026,2584,T26_Q2,question,T26,2,unassigned,,713158,713259,101
S026,2585,T26_Q2,question,T26,2,source_text,A029,713406,713554,148
S026,2586,T26_Q2,question,T26,2,unassigned,,713707,713855,148
S026,2587,T26_Q2,question,T26,2,source_text,A005,714002,714144,142
S026,2588,T26_Q2,question,T26,2,source_text,A007,714270,714388,118
S026,2589,T26_Q2,question,T26,2,unassigned,,714527,714644,117
S026,2590,T26_Q2,question,T26,2,question_or_answer,A021,714768,714889,121
S026,2591,T26_Q2,question,T26,2,unassigned,,715012,715135,123
S026,2592,T26_Q2,question,T26,2,source_text,A030,715268,715412,144
S026,2593,T26_Q2,question,T26,2,unassigned,,715554,715707,153
S026,2594,T26_Q2,question,T26,2,unassigned,,715860,716010,150
S026,2595,T26_Q2,question,T26,2,unassigned,,716140,716285,145
S026,2596,T26_Q3,question,T26,3,source_text,A001,716369,716510,141
S026,2597,T26_Q3,question,T26,3,source_text,A002,716623,716760,137
S026,2598,T26_Q3,question,T26,3,source_text,A003,716884,716989,105
S026,2599,T26_Q3,question,T26,3,source_text,A004,717127,717248,121
S026,2600,T26_Q3,question,T26,3,source_text,A005,717358,717494,136
S026,2601,T26_Q3,question,T26,3,question_or_answer,A006,717620,717826,206
S026,2602,T26_Q3,question,T26,3,unassigned,,718009,718147,138
S026,2603,T26_Q3,question,T26,3,question_or_answer,A007,718250,718376,126
S026,2604,T26_Q3,question,T26,3,unassigned,,718497,718601,104
S026,2605,T26_Q3,question,T26,3,question_or_answer,A007,718709,718849,140
S026,2606,T26_Q3,question,T26,3,unassigned,,718965,719076,111
S026,2607,T26_Q3,question,T26,3,unassigned,,719198,719303,105
S026,2608,T26_Q3,question,T26,3,unassigned,,719408,719544,136
S026,2609,T26_Q3,question,T26,3,unassigned,,719693,719776,83
S026,2610,T26_Q3,question,T26,3,source_text,A008,719960,720087,127
S026,2611,T26_Q3,question,T26,3,unassigned,,720201,720274,73
S026,2612,T26_Q3,question,T26,3,source_text,A003,720421,720525,104
S026,2613,T26_Q3,question,T26,3,source_text,A009,720639,720753,114
S026,2614,T26_Q3,question,T26,3,source_text,A010,720869,720991,122
S026,2615,T26_Q3,question,T26,3,source_text,A010,721123,721259,136
S026,2616,T26_Q3,question,T26,3,source_text,A011,721387,721518,131
S026,2617,T26_Q3,question,T26,3,question_or_answer,A012,721672,721801,129
S026,2618,T26_Q3,question,T26,3,unassigned,,721935,722084,149
S026,2619,T26_Q3,question,T26,3,unassigned,,722242,722388,146
S026,2620,T26_Q3,question,T26,3,unassigned,,722547,722688,141
S026,2621,T26_Q3,question,T26,3,unassigned,,722843,722992,149
S026,2622,T26_Q3,question,T26,3,question_or_answer,A013,723143,723278,135
S026,2623,T26_Q3,question,T26,3,source_text,A014,723426,723533,107
S026,2624,T26_Q3,question,T26,3,source_text,A009,723669,723769,100
S026,2625,T26_Q3,question,T26,3,source_text,A003,723960,724093,133
S026,2626,T26_Q3,question,T26,3,source_text,A015,724205,724338,133
S026,2627,T26_Q3,question,T26,3,question_or_answer,A016,724454,724571,117
S026,2628,T26_Q3,question,T26,3,unassigned,,724687,724798,111
S026,2629,T26_Q3,question,T26,3,source_text,A014,724907,725030,123
S026,2630,T26_Q3,question,T26,3,source_text,A015,725196,725269,73
S026,2631,T26_Q3,question,T26,3,source_text,A005,725403,725515,112
S026,2632,T26_Q3,question,T26,3,unassigned,,725631,725760,129
S026,2633,T26_Q3,question,T26,3,question_or_answer,A017,725893,726030,137
S026,2634,T26_Q3,question,T26,3,question_or_answer,A018,726148,726283,135
S026,2635,T26_Q3,question,T26,3,unassigned,,726400,726531,131
S026,2636,T26_Q3,question,T26,3,source_text,A004,726642,726764,122
S026,2637,T26_Q3,question,T26,3,source_text,A001,726874,727025,151
S026,2638,T26_Q3,question,T26,3,unassigned,,727135,727240,105
S026,2639,T26_Q3,question,T26,3,unassigned,,727370,727487,117
S026,2640,T26_Q3,question,T26,3,unassigned,,727627,727775,148
S026,2641,T26_Q3,question,T26,3,source_text,A019,727895,728015,120
S026,2642,T26_Q3,question,T26,3,source_text,A019,728144,728294,150
S026,2643,T26_Q3,question,T26,3,source_text,A004,728475,728607,132
S026,2644,T26_Q3,question,T26,3,unassigned,,728750,728862,112
S026,2645,T26_Q3,question,T26,3,unassigned,,729058,729208,150
S026,2646,T33_Q1,question,T33,1,unassigned,,729475,729625,150
S026,2647,T33_Q1,question,T33,1,unassigned,,729752,729880,128
S026,2648,T33_Q1,question,T33,1,source_text,A001,729994,730116,122
S026,2649,T33_Q1,question,T33,1,unassigned,,730235,730375,140
S026,2650,T33_Q1,question,T33,1,unassigned,,730508,730659,151
S026,2651,T33_Q1,question,T33,1,source_text,A001,730801,730936,135
S026,2652,T33_Q1,question,T33,1,unassigned,,731067,731173,106
S026,2653,T33_Q1,question,T33,1,unassigned,,731292,731443,151
S026,2654,T33_Q1,question,T33,1,unassigned,,731552,731641,89
S026,2655,T33_Q1,question,T33,1,source_text,A002,731825,731935,110
S026,2656,T33_Q1,question,T33,1,source_text,A003,732058,732196,138
S026,2657,T33_Q1,question,T33,1,source_text,A004,732338,732441,103
S026,2658,T33_Q1,question,T33,1,source_text,A005,732579,732686,107
S026,2659,T33_Q1,question,T33,1,source_text,A006,732808,732944,136
S026,2660,T33_Q1,question,T33,1,source_text,A003,733054,733163,109
S026,2661,T33_Q1,question,T33,1,source_text,A007,733270,733424,154
S026,2662,T33_Q1,question,T33,1,source_text,A008,733533,733658,125
S026,2663,T33_Q1,question,T33,1,source_text,A007,733791,733902,111
S026,2664,T33_Q1,question,T33,1,unassigned,,734024,734161,137
S026,2665,T33_Q1,question,T33,1,source_text,A009,734270,734397,127
S026,2666,T33_Q1,question,T33,1,unassigned,,734537,734641,104
S026,2667,T33_Q1,question,T33,1,source_text,A010,734799,734873,74
S026,2668,T33_Q1,question,T33,1,unassigned,,735024,735135,111
S026,2669,T33_Q1,question,T33,1,unassigned,,735257,735394,137
S026,2670,T33_Q1,question,T33,1,source_text,A011,735500,735624,124
S026,2671,T33_Q1,question,T33,1,unassigned,,735761,735871,110
S026,2672,T33_Q1,question,T33,1,source_text,A012,735994,736104,110
S026,2673,T33_Q1,question,T33,1,source_text,A013,736257,736368,111
S026,2674,T33_Q1,question,T33,1,source_text,A014,736491,736625,134
S026,2675,T33_Q1,question,T33,1,unassigned,,736774,736883,109
S026,2676,T33_Q1,question,T33,1,unassigned,,736989,737141,152
S026,2677,T33_Q1,question,T33,1,source_text,A015,737248,737355,107
S026,2678,T33_Q1,question,T33,1,source_text,A016,737483,737607,124
S026,2679,T33_Q1,question,T33,1,unassigned,,737730,737857,127
S026,2680,T33_Q1,question,T33,1,unassigned,,737991,738113,122
S026,2681,T33_Q1,question,T33,1,unassigned,,738240,738375,135
S026,2682,T33_Q1,question,T33,1,unassigned,,738500,738590,90
S026,2683,T33_Q1,question,T33,1,source_text,A016,738774,738882,108
S026,2684,T33_Q1,question,T33,1,source_text,A017,739019,739090,71
S026,2685,T33_Q1,question,T33,1,source_text,A016,739214,739321,107
S026,2686,T33_Q1,question,T33,1,unassigned,,739474,739617,143
S026,2687,T33_Q1,question,T33,1,source_text,A015,739747,739860,113
S026,2688,T33_Q1,question,T33,1,source_text,A013,739970,740094,124
S026,2689,T33_Q1,question,T33,1,source_text,A017,740201,740325,124
S026,2690,T33_Q1,question,T33,1,source_text,A018,740459,740566,107
S026,2691,T33_Q1,question,T33,1,source_text,A018,740707,740829,122
S026,2692,T33_Q1,question,T33,1,question_or_answer,A019,740957,741068,111
S026,2693,T33_Q1,question,T33,1,unassigned,,741190,741327,137
S026,2694,T33_Q1,question,T33,1,unassigned,,741437,741566,129
S026,2695,T33_Q1,question,T33,1,question_or_answer,A020,741694,741801,107
S026,2696,T33_Q1,question,T33,1,question_or_answer,A020,741905,742046,141
S026,2697,T33_Q1,question,T33,1,question_or_answer,A020,742227,742330,103
S026,2698,T33_Q1,question,T33,1,unassigned,,742435,742561,126
S026,2699,T33_Q1,question,T33,1,question_or_answer,A021,742672,742806,134
S026,2700,T33_Q1,question,T33,1,question_or_answer,A022,742941,743090,149
S026,2701,T33_Q1,question,T33,1,unassigned,,743200,743305,105
S026,2702,T33_Q1,question,T33,1,unassigned,,743440,743512,72
S026,2703,T33_Q1,question,T33,1,source_text,A023,743673,743809,136
S026,2704,T33_Q1,question,T33,1,source_text,A024,743956,744090,134
S026,2705,T33_Q1,question,T33,1,unassigned,,744223,744360,137
S026,2706,T33_Q1,question,T33,1,unassigned,,744464,744572,108
S026,2707,T33_Q1,question,T33,1,source_text,A003,744710,744817,107
S026,2708,T33_Q1,question,T33,1,source_text,A006,744939,745075,136
S026,2709,T33_Q1,question,T33,1,unassigned,,745223,745356,133
S026,2710,T33_Q1,question,T33,1,unassigned,,745490,745625,135
S026,2711,T33_Q1,question,T33,1,source_text,A001,745773,745881,108
S026,2712,T33_Q1,question,T33,1,source_text,A015,745988,746139,151
S026,2713,T33_Q1,question,T33,1,unassigned,,746250,746377,127
S026,2714,T33_Q1,question,T33,1,unassigned,,746486,746612,126
S026,2715,T33_Q1,question,T33,1,unassigned,,746717,746856,139
S026,2716,T33_Q1,question,T33,1,unassigned,,746978,747088,110
S026,2717,T33_Q1,question,T33,1,unassigned,,747227,747302,75
S026,2718,T33_Q1,question,T33,1,unassigned,,747476,747585,109
S026,2719,T33_Q1,question,T33,1,unassigned,,747698,747822,124
S026,2720,T33_Q1,question,T33,1,unassigned,,747932,748059,127
S026,2721,T33_Q1,question,T33,1,unassigned,,748171,748299,128
S026,2722,T33_Q1,question,T33,1,unassigned,,748424,748536,112
S026,2723,T33_Q1,question,T33,1,unassigned,,748663,748735,72
S026,2724,T33_Q1,question,T33,1,unassigned,,748922,749047,125
S026,2725,T33_Q1,question,T33,1,source_text,A005,749172,749282,110
S026,2726,T33_Q1,question,T33,1,source_text,A001,749406,749543,137
S026,2727,T33_Q1,question,T33,1,unassigned,,749687,749789,102
S026,2728,T33_Q1,question,T33,1,source_text,A004,749913,750020,107
S026,2729,T33_Q1,question,T33,1,source_text,A001,750156,750243,87
S026,2730,T33_Q1,question,T33,1,source_text,A002,750389,750539,150
S026,2731,T33_Q1,question,T33,1,source_text,A025,750663,750789,126
S026,2732,T33_Q1,question,T33,1,unassigned,,750900,751024,124
S026,2733,T33_Q1,question,T33,1,unassigned,,751129,751256,127
S026,2734,T33_Q1,question,T33,1,unassigned,,751389,751539,150
S026,2735,T33_Q1,question,T33,1,unassigned,,751672,751757,85
S026,2736,T33_Q1,question,T33,1,unassigned,,751898,752001,103
S026,2737,T33_Q1,question,T33,1,unassigned,,752126,752231,105
S026,2738,T33_Q1,question,T33,1,unassigned,,752338,752477,139
S026,2739,T33_Q1,question,T33,1,unassigned,,752585,752723,138
S026,2740,T33_Q1,question,T33,1,unassigned,,752831,752972,141
S026,2741,T33_Q1,question,T33,1,unassigned,,753105,753229,124
S026,2742,T33_Q1,question,T33,1,question_or_answer,A026,753338,753488,150
S026,2743,T33_Q1,question,T33,1,question_or_answer,A027,753622,753758,136
S026,2744,T33_Q1,question,T33,1,question_or_answer,A027,753868,754006,138
S026,2745,T33_Q1,question,T33,1,question_or_answer,A026,754128,754237,109
S026,2746,T33_Q1,question,T33,1,source_text,A028,754389,754522,133
S026,2747,T33_Q1,question,T33,1,source_text,A028,754646,754753,107
S026,2748,T33_Q1,question,T33,1,source_text,A005,754905,755038,133
S026,2749,T33_Q1,question,T33,1,source_text,A015,755172,755309,137
S026,2750,T33_Q1,question,T33,1,source_text,A023,755418,755555,137
S026,2751,T33_Q1,question,T33,1,source_text,A029,755693,755763,70
S026,2752,T33_Q1,question,T33,1,question_or_answer,A030,755939,756061,122
S026,2753,T33_Q1,question,T33,1,question_or_answer,A031,756188,756301,113
S026,2754,T33_Q1,question,T33,1,question_or_answer,A031,756428,756534,106
S026,2755,T33_Q1,question,T33,1,unassigned,,756665,756788,123
S026,2756,T33_Q1,question,T33,1,source_text,A008,756898,757026,128
S026,2757,T33_Q1,question,T33,1,source_text,A008,757136,757321,185
S026,2758,T33_Q1,question,T33,1,source_text,A008,757443,757548,105
S026,2759,T33_Q1,question,T33,1,source_text,A008,757688,757812,124
S026,2760,T33_Q1,question,T33,1,source_text,A032,757938,758046,108
S026,2761,T33_Q1,question,T33,1,source_text,A008,758157,758230,73
S026,2762,T33_Q1,question,T33,1,source_text,A028,758405,758540,135
S026,2763,T33_Q1,question,T33,1,unassigned,,758688,758821,133
S026,2764,T33_Q1,question,T33,1,unassigned,,758954,759090,136
S026,2765,T33_Q1,question,T33,1,source_text,A003,759195,759321,126
S026,2766,T33_Q1,question,T33,1,unassigned,,759457,759567,110
S026,2767,T33_Q1,question,T33,1,source_text,A006,759698,759821,123
S026,2768,T33_Q1,question,T33,1,source_text,A008,759933,760058,125
S026,2769,T33_Q1,question,T33,1,unassigned,,760165,760304,139
S026,2770,T33_Q1,question,T33,1,unassigned,,760426,760536,110
S026,2771,T33_Q1,question,T33,1,source_text,A008,760688,760799,111
S026,2772,T33_Q1,question,T33,1,source_text,A032,760920,761058,138
S026,2773,T33_Q1,question,T33,1,source_text,A007,761165,761304,139
S026,2774,T33_Q1,question,T33,1,source_text,A006,761429,761536,107
S026,2775,T33_Q1,question,T33,1,source_text,A008,761671,761795,124
S026,2776,T33_Q1,question,T33,1,source_text,A033,761899,762054,155
S026,2777,T33_Q1,question,T33,1,source_text,A012,762164,762288,124
S026,2778,T33_Q1,question,T33,1,unassigned,,762438,762571,133
S026,2779,T33_Q1,question,T33,1,unassigned,,762720,762880,160
S026,2780,T33_Q1,question,T33,1,unassigned,,763004,763110,106
S026,2781,T33_Q1,question,T33,1,source_text,A034,763238,763374,136
S026,2782,T33_Q1,question,T33,1,source_text,A010,763482,763621,139
S026,2783,T33_Q1,question,T33,1,question_or_answer,A035,763742,763852,110
S026,2784,T33_Q1,question,T33,1,question_or_answer,A019,764004,764113,109
S026,2785,T33_Q1,question,T33,1,question_or_answer,A036,764220,764371,151
S026,2786,T33_Q1,question,T33,1,question_or_answer,A037,764479,764585,106
S026,2787,T33_Q1,question,T33,1,unassigned,,764737,764845,108
S026,2788,T33_Q1,question,T33,1,source_text,A038,764970,765107,137
S026,2789,T33_Q1,question,T33,1,source_text,A012,765214,765336,122
S026,2790,T33_Q1,question,T33,1,unassigned,,765473,765582,109
S026,2791,T33_Q1,question,T33,1,unassigned,,765720,765842,122
S026,2792,T33_Q1,question,T33,1,unassigned,,765950,766054,104
S026,2793,T33_Q1,question,T33,1,unassigned,,766216,766341,125
S026,2794,T33_Q1,question,T33,1,question_or_answer,A039,766450,766587,137
S026,2795,T33_Q1,question,T33,1,question_or_answer,A040,766710,766814,104
S026,2796,T33_Q1,question,T33,1,unassigned,,766953,767087,134
S026,2797,T33_Q1,question,T33,1,source_text,A006,767224,767336,112
S026,2798,T33_Q1,question,T33,1,unassigned,,767459,767568,109
S026,2799,T33_Q1,question,T33,1,unassigned,,767720,767830,110
S026,2800,T33_Q1,question,T33,1,unassigned,,767953,768104,151
S026,2801,T33_Q1,question,T33,1,question_or_answer,A041,768216,768340,124
S026,2802,T33_Q1,question,T33,1,unassigned,,768487,768597,110
S026,2803,T33_Q1,question,T33,1,question_or_answer,A039,768720,768858,138
S026,2804,T33_Q1,question,T33,1,question_or_answer,A036,768969,769093,124
S026,2805,T33_Q1,question,T33,1,question_or_answer,A027,769198,769336,138
S026,2806,T33_Q1,question,T33,1,question_or_answer,A027,769461,769586,125
S026,2807,T33_Q1,question,T33,1,unassigned,,769695,769821,126
S026,2808,T33_Q1,question,T33,1,unassigned,,769970,770075,105
S026,2809,T33_Q1,question,T33,1,question_or_answer,A020,770246,770352,106
S026,2810,T33_Q1,question,T33,1,question_or_answer,A031,770475,770603,128
S026,2811,T33_Q1,question,T33,1,source_text,A005,770714,770836,122
S026,2812,T33_Q1,question,T33,1,unassigned,,770972,771044,72
S026,2813,T33_Q1,question,T33,1,unassigned,,771203,771339,136
S026,2814,T33_Q1,question,T33,1,unassigned,,771444,771552,108
S026,2815,T33_Q1,question,T33,1,unassigned,,771690,771799,109
S026,2816,T33_Q1,question,T33,1,question_or_answer,A020,771928,772053,125
S026,2817,T33_Q1,question,T33,1,unassigned,,772164,772290,126
S026,2818,T33_Q1,question,T33,1,unassigned,,772400,772511,111
S026,2819,T33_Q1,question,T33,1,unassigned,,772636,772748,112
S026,2820,T33_Q1,question,T33,1,unassigned,,772871,773019,148
S026,2821,T33_Q1,question,T33,1,unassigned,,773128,773257,129
S026,2822,T33_Q1,question,T33,1,unassigned,,773366,773493,127
S026,2823,T33_Q1,question,T33,1,question_or_answer,A020,773600,773752,152
S026,2824,T33_Q1,question,T33,1,unassigned,,773886,774020,134
S026,2825,T33_Q1,question,T33,1,unassigned,,774155,774303,148
